Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,IndividualId,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
9a6e7012-e30d-418c-be0d-4619dc75ce5c,657f8fc5-2246-4165-be09-327fa8331e71,Zachary,Libby,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+488@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9aa03bbf-52a0-44d2-b713-21c7ca0a77b1,dd7d4738-6278-42df-964f-d94cfc6722a2,Kylie,Arline,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(120) 691-5883,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+459@gmail.com,SVP Hardware Engineering,#N/A,#N/A,#N/A,#N/A,Dan joined Apple in 1998 as vice president of Product Design and in 2010 was named vice president of iPad Hardware Engineering. Dan has been a key contributor to most of the company’s hardware over his career and was instrumental in all of Apple’s iPad products since the first generation iPad was introduced.,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9ab55efb-722b-4bc5-9703-0258ab30fed9,9eae2f4e-7674-4079-97f6-43a58e08547e,Felic,Trina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+472@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9ad8c0d6-b1d5-475f-9c43-73a9b0a145e6,5100857c-1520-47c9-a576-a2bbd24b8f1c,Cob,Robyn,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 7027 6706,(03) 7027 6706,0411 887 293,#N/A,#N/A,(03) 7027 6706,#N/A,jmanningcongagdo+14@gmail.com,Product Marketing Manager,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9b0edfc4-9008-4261-8fe3-a3696f628388,641e8a6b-421a-49ac-9b2f-584ff0426f81,Sebastien,Renate,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+513@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9b665707-8040-4aca-8dd2-72d2fdc5b05c,dacd6726-2282-4204-9f6f-41357e172399,Meredeth,Guillemette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,86 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+125@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9b886857-ed5a-4854-9aa0-1d4b1e5c4285,e0c26fe1-c405-47da-9f9f-063856f41152,Northrop,Kania,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(417)579-6040,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+357@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9c517147-a588-444e-9f86-b8c071f9b663,3e618f3f-9734-4a35-a6e9-0770d1678c39,Levey,Linnell,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,74 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+112@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9c5b1103-ef61-4d30-b4e2-f0a4975f1014,33a1801d-7094-4807-a185-2fa6024d7ffe,Ole,Gabi,#N/A,6 Geraldine St,Valley View,SA,5093,Australia,#N/A,#N/A,#N/A,6 Geraldine St,Valley View,SA,5093,Australia,#N/A,#N/A,#N/A,(08) 6410 7387,(08) 6410 7387,0429 752 539,#N/A,#N/A,(08) 6410 7387,#N/A,jmanningcongagdo+54@gmail.com,"SVP, Sales",Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9cab3359-b181-47e2-b5a2-4abacc7d0ebe,70205bf9-736c-49c5-ae32-a967f24aecd9,Halsy,Nissy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+490@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9d90c663-8586-4ae7-b1d7-8ef10a6b1954,76748e27-77d5-4192-a991-66bc6954cefd,Cyrus,Trudey,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+712@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9e1c889c-22e8-4cf7-b5a0-34161182622f,e0df3925-5d29-4ced-bec2-8c1a9ba1d294,Roman,Dianemarie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(838) 384-2150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+407@gmail.com,"Senior EVP, Chief Administrative Officer",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9e9d1299-0d74-424a-bec0-0b75750a7198,7c7bc51c-9d69-4f5b-8a33-31aa9a667e33,Lionello,Celestyna,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(03) 6250 6229,(03) 6250 6229,0430 446 200,#N/A,#N/A,(03) 6250 6229,#N/A,jmanningcongagdo+792@gmail.com,"SVP, Administration and Finance",Finance,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9ef25b2e-07f8-48ba-a9d6-93e53ebf146a,9d6f00a2-5127-49ef-8922-4a0fbb277c3b,Saxon,Ollie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1000 Elysian Park Avenue,Los Angeles,CA,90012,USA,#N/A,#N/A,#N/A,(685) 942-8782,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+81@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,"Brian Gladden is Executive Vice President and Chief Financial Officer at Mondelēz International and leads the company’s Finance, M&A, and Best-in-Class Cost Leadership agenda.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
9f51d1bf-14dd-4d2c-a504-2a9a6141489f,9020415f-8c52-4c77-95a8-85a4f5e80eab,Berti,Susana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,New York,NY,#N/A,USA,#N/A,#N/A,#N/A,(251) 141-3114,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+771@gmail.com,Chief Legal Officer,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a00018f8-af04-4e83-8df0-085a9d4e21ba,5863f433-6d34-4232-9382-6f9b7b12b645,Curr,Eyde,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+364@gmail.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a00b6d5a-b90f-425c-9180-3297e05af7e3,1bbaf99a-e9dd-4b66-bd6b-52113742ccd4,Giffer,Edie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+476@gmail.com,COO,#N/A,#N/A,#N/A,1976-10-24,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a05385d3-e45a-483b-9e11-420024df4b7b,853f6d04-4ec1-4a1b-8d20-09f1c8c00a9b,Yuri,Sisile,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3960,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+578@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a0e2a9b8-ea17-4100-85de-95a3cbd954ea,ecf94f26-d115-47a3-805c-4060cf9e542d,Udale,Patty,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3987,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+661@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a105ed42-5b80-4de3-8193-ab521f08b700,014413e1-8589-40bc-baa7-3deb5db84c84,Christian,Carlin,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100 Alfred Lerner Way,Cleveland,OH,44114,USA,#N/A,#N/A,#N/A,(189) 239-7731,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+589@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Dion Weisler is the President and CEO of HP Inc., a global leader in innovative personal computing devices, printers, 3D printing, and related services and solutions. A Fortune 100 company with operations in more than 170 countries, HP Inc. is focused on creating technology that makes life better for everyone, everywhere, while championing diversity, sustainability, and corporate responsibility in every community where it does business.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a1a4d03c-dca9-4273-8f10-8d92984bae01,d3a73ae7-b2b4-4304-b478-a1a95c0ffb0b,Morgen,Darlene,Ms.,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3401 E Bromley Ln,Brighton,Colorado,80601,USA,#N/A,#N/A,#N/A,(719) 568-9547,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+183@gmail.com,Client,#N/A,#N/A,#N/A,1989-12-03,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a1df11af-388e-4b20-8bfe-49b2ed1424a4,e1a5cd00-57ea-4cfa-b0ed-daba7d98a467,Johan,Charita,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7239 6429,(03) 7239 6429,0416 296 502,#N/A,#N/A,(03) 7239 6429,#N/A,jmanningcongagdo+734@gmail.com,Director-Human Resources,HR,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a1e1a28d-57d0-4352-86db-89b9d2f72d14,02d09128-8e55-478d-862e-f9a501703068,Jerrie,Brook,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4060,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+851@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a25ab4a6-3d6e-46bf-bcba-18f322288872,d13be5bd-0de2-4c54-976e-de3f9caa1018,Olav,Shana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 East 161st Street,Bronx,NY,10451,USA,#N/A,#N/A,#N/A,(509) 890-9439,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+88@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a274b295-a6e4-4fa0-bb15-71c3b60cc2b0,d3053ca7-894e-4b3d-b4ea-1974b5686046,Brian,Betty,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(02) 6152 6755,(02) 6152 6755,0414 654 584,#N/A,#N/A,(02) 6152 6755,#N/A,jmanningcongagdo+90@gmail.com,Business Analyst,IT,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a2e4e710-b287-469c-9e6b-49a46e8edc44,c1800b5e-7dd9-48f4-93df-c6fc6c379ba3,Austin,Cher,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3930,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+498@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a2f64f70-57e4-4fc3-9b37-d7d36f4d71f9,e0d24d52-12e9-4aef-9d51-26ee8f11ffe1,Ebeneser,Sadye,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 AT&T Way,Arlington,TX,76011,USA,#N/A,#N/A,#N/A,(437) 738-8912,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+592@gmail.com,"EVP, General Counsel and Secretary",#N/A,#N/A,#N/A,#N/A,"Mr. William H. McDavid has been an Executive Vice President, General Counsel and Corporate Secretary at Federal Home Loan Mortgage Corporation since July 16, 2012. In the role as Principal Legal Counsel to Freddie Mac, Mr. McDavid has oversight and management responsibility for all legal and regulatory strategies, services and resources and corporate governance matters.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a368ccda-021f-4047-86b6-07b2493e6d01,33a1801d-7094-4807-a185-2fa6024d7ffe,Chalmers,Sydel,#N/A,550 Roma St,Brisbane,QLD,4000,Australia,#N/A,#N/A,#N/A,550 Roma St,Brisbane,QLD,4000,Australia,#N/A,#N/A,#N/A,(07) 7158 7469,(07) 7158 7469,0415 237 235,#N/A,#N/A,(07) 7158 7469,#N/A,jmanningcongagdo+101@gmail.com,Director of Operations,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a36ccffb-a397-4e6d-b0d4-c77d9c7f0d52,96d7af6a-c0c5-4c61-94f3-0eae12135527,Kincaid,Maegan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(999) 212-5990,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+287@gmail.com,SVP and General Counsel,#N/A,#N/A,#N/A,#N/A,"Christopher Todoroff is Humana’s Senior Vice President and General Counsel, with responsibility for legal counsel for all aspects of the Company and Corporate Governance oversight, including the Company's Law Department and Compliance function. He is a member of the Management Team, which sets the firm’s strategic direction, and reports to President and Chief Executive Officer Bruce Broussard.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a41e0042-39b3-4ed6-8935-144f80949675,1269b73b-8173-461c-be8d-4001e7a56f13,Rosco,Darcey,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4044,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+808@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a493a1ce-285a-496f-8fd3-37260145c968,eed55588-9c31-4925-b846-863cf35c1063,Paul,Kaylyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+543@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a50513d3-2dd5-47fd-805e-d0699b1b6a3f,72cca046-1b05-41ef-b852-1bba002295e4,Pepillo,Billi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,84 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+119@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a534fadb-1b59-4f41-b485-8027c90c73cf,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,Hogan,Dyanne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123 Disc Dr.,Louisville,Colorado,80027,United States,#N/A,#N/A,#N/A,(441) 514-4366,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+141@gmail.com,CEO,#N/A,#N/A,#N/A,1989-07-15,"Jeff Bezos founded Amazon.com in 1994. Amazon’s mission is to be Earth's most customer-centric company. Amazon offers low prices and fast delivery on millions of items, designs and builds the bestselling Kindle hardware, and empowers companies and governments in over 190 countries around the world with the leading cloud computing infrastructure through its Amazon Web Services offering",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a693c6dc-86d3-410d-bbe3-8d9ed4b1837f,b75cdf65-7a79-48e6-8d10-5e08cb290181,Mordecai,Ilene,#N/A,10/33-37 Gannons Rd,Caringbah,NSW,1495,Australia,#N/A,#N/A,#N/A,10/33-37 Gannons Rd,Caringbah,NSW,1495,Australia,#N/A,#N/A,#N/A,(02) 7548 7105,(02) 7548 7105,0410 666 266,#N/A,#N/A,(02) 7548 7105,#N/A,jmanningcongagdo+737@gmail.com,CFO,Finance,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a69b8264-6c44-460e-b047-23d5d759a73d,e0d24d52-12e9-4aef-9d51-26ee8f11ffe1,Rufus,Kellen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 AT&T Way,Arlington,TX,76011,USA,#N/A,#N/A,#N/A,(864) 301-5588,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+593@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Mr. Donald H. Layton, also known as Don, ACIS, LLBm has been the Chief Executive Officer at Federal Home Loan Mortgage Corporation since May 21, 2012. Mr. Layton has been a Senior Advisor of NewOak Capital LLC since March 2010. He has over 35 years of experience in financial services and as a corporate leader. Mr. Layton served as the Head of Finance and Risk Management at JPMorgan Chase & Co. since June 2004 and its Head of Technology since July 2003.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a825aa02-b11e-4829-b51b-9542a583fc72,0f6dd887-3a4f-47a1-a040-364591a7523c,Parke,Liliane,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4020,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+757@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a82a45e8-0d81-415c-a84a-71f3e21be7b7,014413e1-8589-40bc-baa7-3deb5db84c84,Noah,Erna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100 Alfred Lerner Way,Cleveland,OH,44114,USA,#N/A,#N/A,#N/A,(954) 631-6621,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+590@gmail.com,CHRO,#N/A,#N/A,#N/A,#N/A,"Tracy Keogh has worldwide responsibility for HP's strategic human resources activities, employee communications and social responsibility initiatives. She leads all aspects of HR, including workforce development and organization effectiveness, benefits and compensation, staffing, global inclusion and diversity, and HR processes and information management.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a8d84d06-3e31-4477-b320-38a6d2c3ff84,825361f4-c105-4124-bb1a-ad1f5b517b40,Dill,Charmine,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(02) 6776 6605,(02) 6776 6605,0425 790 471,#N/A,#N/A,(02) 6776 6605,#N/A,jmanningcongagdo+687@gmail.com,"SVP, Technology",Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a99c9a4b-1789-4a03-a470-33f36ddce83d,4fbe5dc7-ec35-4dfa-863b-d25a5cdd3599,Lewes,Gabriel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(694) 546-7587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+454@gmail.com,CEO,#N/A,#N/A,#N/A,1976-10-24,"John S. Watson, 61, is chairman of the board and chief executive officer of Chevron Corporation, positions he has held since 2010.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a9be147d-d17d-449e-a8cd-5b269043da62,4ae730c3-a865-4bc0-87f1-737c88d126de,Jerrie,Adah,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100 Art Rooney Avenue,Pittsburgh,PA,15212,USA,#N/A,#N/A,#N/A,(309) 703-9727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+823@gmail.com,Chief Legal Officer and Secretary,#N/A,#N/A,#N/A,#N/A,Bill McCanless has served as chief legal officer and secretary since 2015. He is responsible for the company’s legal function as well as advising the chairman and board of directors on corporate governance matters,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a9d57914-d7b1-46ce-89a2-4fadbe0a28c3,c0e24fde-cedf-4bec-a26d-64c286fe081e,Sid,Florance,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3953,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+571@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a9de6077-731e-4211-8943-fea08e4b0305,f148f58a-32e6-44eb-9767-49236c2d4945,Fremont,Kevina,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+649@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a9e25bc5-874b-4e71-9b35-e8f5a09d72f7,1bbaf99a-e9dd-4b66-bd6b-52113742ccd4,Dav,Bridget,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+29@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
a9e937b8-cb74-4cca-8e9c-f9d54abf6f6c,ababff38-4578-4e08-8890-2e39ab7dbfb9,Jarad,Danni,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,73 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+109@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
aa2ff05a-370e-4a75-8f70-78a2aee30769,9f0e8165-a54e-4baa-963a-f32374c91307,Jan,Dodi,#N/A,66 Beckenham St,General Utilities,NSW,2166,Australia,#N/A,#N/A,#N/A,66 Beckenham St,Canley Vale,NSW,2166,Australia,#N/A,#N/A,#N/A,(02) 6479 8597,(02) 6479 8597,0425 210 551,#N/A,#N/A,(02) 6479 8597,#N/A,jmanningcongagdo+9@gmail.com,Development Director,Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
